location_id,junction_id,simulation_time,vehicle_count,traffic_flow,arrival_rate,departure_rate,traffic_event_type,remaining_green_time,current_signal_phase,downstream_occupancy,downstream_queue_length,average_speed,waiting_time,travel_time,queue_length
location_2,J1,0,22,23.918515351999403,5.4881350392732475,4.973913654986627,1,8.08438301874353,3,0.13690027168559893,16.44235466388491,11.390874714165477,51.131898254645606,44.86340579494785,5.0
location_2,J1,1,20,20.306024649065552,7.151893663724195,5.692107600936255,2,23.666183331583923,2,0.7740473326986388,6.662903040572838,4.866083399279805,40.72411714138073,46.44682843418855,5.33853408063986
location_2,J1,2,35,16.26551525794982,6.027633760716439,9.528706723868426,2,0.34282375875093085,3,0.3045820306759077,17.657199960875822,15.037363211633126,67.74118294719442,162.08481825197816,8.120704773510099
location_2,J1,3,36,21.02697333400492,5.448831829968968,5.573687913239169,2,11.371013163114545,0,0.27032790523871464,2.629655985822552,3.3224592252718765,30.15986344809425,52.42362984793565,7.910291971034359
location_2,J1,4,5,26.229631037742397,4.236547993389047,4.420153177948701,0,8.505565397464999,3,0.8268703682806414,10.186841307363734,5.182618822238474,66.0039862222949,41.318921415053886,7.9622144195546145
location_2,J1,5,0,38.870378092437655,6.458941130666561,2.5942256434535493,1,2.0957705201803822,1,0.272821902424467,7.417055984357774,11.823256811138378,45.98558837560074,8.922460250822816,10.561449471805787
location_2,J1,6,10,24.540930642543895,4.375872112626925,4.694983029278751,0,9.204302986355884,2,0.4145674851494531,3.4822390445426454,28.517366514516958,78.36479651212873,111.28588543834812,7.611974276215289
location_2,J1,7,4,26.8088747351726,8.917730007820797,6.813925106038379,3,16.176707922412582,1,0.39267567654709434,19.128114455918976,11.227853505050685,90.3983954928237,108.76119001546527,5.902110138227514
location_2,J1,8,30,45.527236119673184,9.636627605010293,0.8297174765619597,1,21.725029098346297,2,0.09345945644411735,8.526117606464776,28.393240436742627,58.01971057632594,143.24883484360373,7.916382820481948
location_2,J1,9,47,12.001013668985477,3.8344151882577773,1.6053882248525642,3,9.24858502130954,2,0.45813882726004285,11.8196833064737,51.46335865161328,45.722345335385704,190.37489536654724,5.544402567977082
location_2,J1,10,7,43.1511308330175,7.917250380826646,1.5763227573665761,2,24.465714563057066,1,0.09445791415049454,12.672157794003823,56.957848398110094,93.67464737894554,89.47565892142661,8.815761518378457
location_2,J1,11,33,42.45191542142554,5.288949197529044,0.3330462654669619,2,3.5931404729266845,1,0.3567068904025429,0.3265700536741578,11.113939514171037,40.12595008036087,185.8582834605428,7.666311199111424
location_2,J1,12,34,30.4588790779194,5.680445610939323,0.9847800336397083,3,1.6789748504834356,2,0.23274412927905685,12.289294129537486,1.9844754885303373,1.5606064446828216,85.75914449964756,6.247249143724471
location_2,J1,13,5,12.597049412304646,9.25596638292661,2.2116091534608384,3,11.286797228165616,3,0.11548429713874808,12.369605190254958,58.45537276908302,99.0345001560894,81.81081907461231,9.582969769325368
location_2,J1,14,16,41.57596999360686,0.7103605819788694,8.07022835987101,1,11.043072059446024,0,0.7832344383138131,5.767969946629878,14.48511720459444,66.25045715326759,49.21263699819289,10.472850578375029
location_2,J1,15,47,46.34395447273124,0.8712929970154071,8.539401175386383,2,16.64063425984257,1,0.822559451360812,14.764531614610085,26.82863042975018,96.8903041099436,72.63225156808927,11.83395538181094
location_2,J1,16,30,2.3003655443648463,0.2021839744032572,2.326269928297655,4,28.1185309175327,3,0.9854914276432976,19.379434093407035,54.29690073299561,29.65562650640299,198.40224868289482,11.448256658112864
location_2,J1,17,48,11.413180495018565,8.32619845547938,4.895093288343594,4,10.743224253453668,2,0.05835635898058866,14.614181982549523,52.90321274003038,27.24368954659625,75.81137921548572,9.68810940013579
location_2,J1,18,41,16.22024318158189,7.781567509498505,6.801155376270952,1,5.15559297142929,3,0.2962423883711427,17.71924538004236,21.112233655635332,73.83903376936127,111.07225260523497,12.267225546188747
location_2,J1,19,49,31.699884887233036,8.700121482468191,8.672894054624647,3,22.522945856590557,2,0.14882930344317524,2.637040763259051,42.475047760526095,70.90721135651303,122.34968288659158,11.330154880203594
location_2,J1,20,48,7.617735284386523,9.78618342232764,4.174863747960118,4,11.349784345355138,1,0.3828080591578541,17.9077176857642,58.06768030791011,54.688490166942216,54.964713973519316,12.302243755216793
location_2,J1,21,37,12.935116103575062,7.9915856421672355,2.1552881156454484,2,16.562348300759126,2,0.27300890129390465,19.401501477020016,1.5298409380376898,88.80437054177104,141.721767649622,13.076522989919981
location_2,J1,22,42,18.651743194037373,4.6147936225293185,5.249704422542642,3,18.76909852031785,1,0.9241587666207636,17.246370936718048,2.9214177585317125,25.364252425682277,89.22710253184039,11.574748445175128
location_2,J1,23,34,25.62258293795436,7.805291762864554,5.1062890693618,3,20.415434434284776,0,0.9447074808964758,17.85724493934567,40.62686398999308,63.90273844915812,109.6722675550502,11.930448998347664
location_2,J1,24,5,27.18390269140476,1.1827442586893322,2.826996509455366,3,13.806591191741616,2,0.5305372145627818,18.44222923534386,5.3696727019740065,40.59423219682837,4.862639942031555,11.701603294748704
location_2,J1,25,43,0.4255795028313747,6.399210213275238,9.688640997540201,4,3.4710969998128096,1,0.28977587592057885,10.781470935338309,43.448870904234504,38.886743040906794,45.4167941915939,11.470882629261128
